,tc,a_50,k_50
0,0.11166666666666666,845.0,0.013054714724618055
1,0.11166666666666666,846.0,0.013045210251619976
2,0.11166666666666666,847.0,0.013036832824396827
3,0.11166666666666666,848.0,0.013029373752930895
4,0.11166666666666666,849.0,0.013022662059824386
5,0.11166666666666666,850.0,0.01301658475566414
6,0.11166666666666666,851.0,0.013011062378815219
7,0.11166666666666666,852.0,0.013006031989432953
8,0.11166666666666666,853.0,0.013001439348325872
9,0.11333333333333333,854.0,0.012999346510932153
10,0.11333333333333333,855.0,0.01299812621313412
11,0.11333333333333333,856.0,0.012997149794202967
12,0.11333333333333333,857.0,0.012996258099165603
13,0.115,858.0,0.012995410800710538
14,0.115,859.0,0.013000906130955503
15,0.115,860.0,0.013007928810835678
16,0.115,861.0,0.013014192549413273
17,0.115,862.0,0.01301926554839472
18,0.11,863.0,0.01302331046529659
19,0.11,864.0,0.013029822642337097
20,0.11,865.0,0.013035230609143689
21,0.11,866.0,0.013039491326060082
22,0.11,867.0,0.013042989354961287
23,0.11166666666666666,868.0,0.013045971780772603
24,0.11166666666666666,869.0,0.013031130512064504
25,0.11166666666666666,870.0,0.01303403246666357
26,0.11166666666666666,871.0,0.013036645278237446
27,0.11166666666666666,872.0,0.013038961910150082
28,0.11166666666666666,873.0,0.013040990408768938
29,0.11166666666666666,874.0,0.013042748131459225
30,0.11166666666666666,875.0,0.013044257300328654
31,0.11166666666666666,876.0,0.013045541917663606
32,0.11166666666666666,877.0,0.013046625809442824
33,0.11166666666666666,878.0,0.013047531501799714
34,0.11166666666666666,879.0,0.013048279664098605
35,0.11166666666666666,880.0,0.013048888910725975
36,0.11166666666666666,881.0,0.013049375813332764
37,0.11166666666666666,882.0,0.013049755024851506
38,0.11166666666666666,883.0,0.013050039453595619
39,0.11166666666666666,884.0,0.013050240451333406
40,0.11166666666666666,885.0,0.013050367995867673
41,0.11166666666666666,886.0,0.013050430858877249
42,0.11166666666666666,887.0,0.013050436755682182
43,0.11166666666666666,888.0,0.013050392476756434
44,0.11166666666666666,889.0,0.01305030400231566
45,0.11333333333333333,890.0,0.013096356030276923
46,0.11333333333333333,891.0,0.01312683366037981
47,0.11333333333333333,892.0,0.013146126779454925
48,0.11333333333333333,893.0,0.013158197167335572
49,0.11333333333333333,894.0,0.013166189186518462
50,0.11333333333333333,895.0,0.013171905631409575
51,0.11333333333333333,896.0,0.013176288286174898
52,0.115,897.0,0.013179819942633397
53,0.115,898.0,0.013182753738023023
54,0.115,899.0,0.013185229868636461
55,0.115,900.0,0.013187332643953442
56,0.115,901.0,0.013189118111473053
57,0.11666666666666667,902.0,0.013190627474715222
58,0.11666666666666667,903.0,0.013191893649784237
59,0.115,904.0,0.013192714125041083
60,0.115,905.0,0.01319319006240982
61,0.115,906.0,0.013193463551237072
62,0.115,907.0,0.013193623875567217
63,0.115,908.0,0.013193711711096068
64,0.115,909.0,0.013193741400570613
65,0.115,910.0,0.013193716808261646
66,0.115,911.0,0.013193639146173997
67,0.115,912.0,0.013193509931355596
68,0.11666666666666667,913.0,0.013180762940915858
69,0.11666666666666667,914.0,0.013149788311652921
70,0.11666666666666667,915.0,0.013135476292959636
71,0.11666666666666667,916.0,0.013125759836889683
72,0.11666666666666667,917.0,0.013117865241882631
73,0.11666666666666667,918.0,0.013110963337122583
74,0.11666666666666667,919.0,0.013104739789976727
75,0.11666666666666667,920.0,0.013099052003511358
76,0.11666666666666667,921.0,0.013093823523717463
77,0.11666666666666667,922.0,0.013089004946674754
78,0.11666666666666667,923.0,0.013084558163139026
79,0.11666666666666667,924.0,0.013080449978204012
80,0.11666666666666667,925.0,0.013076649701404097
81,0.11666666666666667,926.0,0.013073128405544199
82,0.11666666666666667,927.0,0.013069858835483616
83,0.11666666666666667,928.0,0.013066815517366215
84,0.11666666666666667,929.0,0.013063974880372586
85,0.11666666666666667,930.0,0.013061315324010003
86,0.11666666666666667,931.0,0.013058817218169039
87,0.11666666666666667,932.0,0.013056462845208228
88,0.11666666666666667,933.0,0.013054236300065525
89,0.11666666666666667,934.0,0.013052123364248658
90,0.11666666666666667,935.0,0.013050111366778694
91,0.11666666666666667,936.0,0.013048189041769853
92,0.11833333333333333,937.0,0.012874657667909406
93,0.11833333333333333,938.0,0.012871645263296538
94,0.12,939.0,0.012868895269862568
95,0.12,940.0,0.012865787741992096
96,0.12166666666666667,941.0,0.012862085289100156
97,0.12166666666666667,942.0,0.01277586210209447
98,0.12166666666666667,943.0,0.012605462584237115
99,0.12166666666666667,944.0,0.01242876868109788
100,0.12166666666666667,945.0,0.01237934860357115
101,0.12166666666666667,946.0,0.012280376403571824
102,0.12166666666666667,947.0,0.011936954006282474
103,0.12333333333333334,948.0,0.01159459761678161
104,0.12333333333333334,949.0,0.011391258057297127
105,0.12333333333333334,950.0,0.010993198267610915
106,0.12333333333333334,951.0,0.010541896564117303
107,0.125,952.0,0.010059798961343791
108,0.125,953.0,0.009556341572531935
109,0.12666666666666668,954.0,0.009140454178462432
110,0.12666666666666668,955.0,0.00900182767634261
111,0.12666666666666668,956.0,0.008849322321099917
112,0.12666666666666668,957.0,0.008429234953767129
113,0.12833333333333333,958.0,0.007573224283110358
114,0.12833333333333333,959.0,0.0071352428447463145
115,0.12833333333333333,960.0,0.006712300495676615
116,0.12833333333333333,961.0,0.006682956182362476
117,0.12666666666666668,962.0,0.005862096822948137
118,0.12666666666666668,963.0,0.0054359453582533135
119,0.12666666666666668,964.0,0.005010321545414809
120,0.12666666666666668,965.0,0.004878196897913578
121,0.12666666666666668,966.0,0.004397158427437486
122,0.12666666666666668,967.0,0.003921036988181581
123,0.12666666666666668,968.0,0.0034622856463318863
124,0.12666666666666668,969.0,0.003007253249678765
125,0.12833333333333333,970.0,0.002540110336508916
126,0.12833333333333333,971.0,0.0025879711927431215
127,0.12833333333333333,972.0,0.002733385324498294
128,0.12833333333333333,973.0,0.002343118018396262
129,0.13,974.0,0.0022824094352549285
130,0.13,975.0,0.002756821600669368
131,0.13,976.0,0.0032204504964954417
132,0.13166666666666665,977.0,0.004377571097652577
133,0.13166666666666665,978.0,0.004813619293994709
134,0.13166666666666665,979.0,0.005745294510471344
135,0.13333333333333333,980.0,0.0066479271008155205
136,0.13333333333333333,981.0,0.0074905349120562015
137,0.13333333333333333,982.0,0.008162901445504134
138,0.13333333333333333,983.0,0.008354925217506248
139,0.13333333333333333,984.0,0.008614363619172671
140,0.13333333333333333,985.0,0.009255736100739598
141,0.13333333333333333,986.0,0.009849205380865533
142,0.13333333333333333,987.0,0.010402017007025477
143,0.13333333333333333,988.0,0.010840315087645713
144,0.13333333333333333,989.0,0.011191782024618124
145,0.13333333333333333,990.0,0.011524246632009016
146,0.13333333333333333,991.0,0.011839291121023998
147,0.13333333333333333,992.0,0.012138198112017329
148,0.135,993.0,0.012422040223124764
149,0.13666666666666666,994.0,0.012704346310643433
150,0.13833333333333334,995.0,0.013079491941734411
151,0.13833333333333334,996.0,0.013351174157700707
152,0.13833333333333334,997.0,0.013575117529864067
153,0.13833333333333334,998.0,0.013823108693640562
154,0.13833333333333334,999.0,0.014088581441241699
155,0.13833333333333334,1000.0,0.014360255147318202
156,0.13833333333333334,1001.0,0.014630478173018546
157,0.13833333333333334,1002.0,0.014894813654784067
158,0.13833333333333334,1003.0,0.015150883217551536
159,0.13833333333333334,1004.0,0.015397514204159912
160,0.14,1005.0,0.01563422258573799
161,0.14,1006.0,0.015860914836273166
162,0.14,1007.0,0.01607771671187541
163,0.14,1008.0,0.01628119486970825
164,0.14166666666666666,1009.0,0.015538168551867737
165,0.14166666666666666,1010.0,0.0156265885653043
166,0.14166666666666666,1011.0,0.015686313999096924
167,0.14333333333333334,1012.0,0.015732624008385265
168,0.14333333333333334,1013.0,0.015797763189945413
169,0.14333333333333334,1014.0,0.015885354209173475
170,0.14333333333333334,1015.0,0.015987986894794637
171,0.14333333333333334,1016.0,0.016097081692662663
172,0.14333333333333334,1017.0,0.016226066469578693
173,0.14333333333333334,1018.0,0.016394444912277817
174,0.14333333333333334,1019.0,0.016547485022993413
175,0.14333333333333334,1020.0,0.016688162996134293
176,0.14333333333333334,1021.0,0.016818436332647457
177,0.14333333333333334,1022.0,0.016939658671104696
178,0.14333333333333334,1023.0,0.017052829465228125
179,0.13,1024.0,0.016807148896101576
180,0.13,1025.0,0.016629077468953368
181,0.13,1026.0,0.015189530161101361
182,0.13,1027.0,0.014301442873628334
183,0.13,1028.0,0.013668385466987676
184,0.13,1029.0,0.012562725497334726
185,0.13,1030.0,0.012505136222078606
186,0.13166666666666665,1031.0,0.011990649535389863
187,0.13166666666666665,1032.0,0.011651176848922917
188,0.13166666666666665,1033.0,0.011151251428213715
189,0.13333333333333333,1034.0,0.010604183302772463
190,0.13333333333333333,1035.0,0.010107860664212431
191,0.125,1036.0,0.007893057228775757
192,0.125,1037.0,0.006391979850880691
193,0.125,1038.0,0.004944776075424873
194,0.125,1039.0,0.003844906243159585
