,tc,a_50,k_50
0,0.175,982.0,0.002516195635695495
1,0.17833333333333334,983.0,0.0025160041085843243
2,0.17833333333333334,984.0,0.0025158166055866404
3,0.17833333333333334,985.0,0.0025156442842675375
4,0.18,986.0,0.0025154923084405034
5,0.18,987.0,0.0025153566615110368
6,0.18,988.0,0.0025152400842025635
7,0.18,989.0,0.002515142732035014
8,0.18,990.0,0.00251506333007101
9,0.18,991.0,0.0025149999064161266
10,0.18,992.0,0.002514950242624936
11,0.18,993.0,0.0025149121374403727
12,0.18,994.0,0.0025148835500785616
13,0.18,995.0,0.0025148760956086313
14,0.18,996.0,0.0025148785239766935
15,0.18166666666666667,997.0,0.002514880573618594
16,0.18166666666666667,998.0,0.0025148825640798345
17,0.18166666666666667,999.0,0.0025148841596872584
18,0.18166666666666667,1000.0,0.0025148852385762366
19,0.18166666666666667,1001.0,0.002514878798393294
20,0.18166666666666667,1002.0,0.0025148708951909793
21,0.18166666666666667,1003.0,0.0025148654226258005
22,0.18166666666666667,1004.0,0.0025148657522455764
23,0.18166666666666667,1005.0,0.0025148661327657473
24,0.18166666666666667,1006.0,0.002514866543700145
25,0.18166666666666667,1007.0,0.0025148679775780503
26,0.18166666666666667,1008.0,0.0025148691678361645
27,0.18166666666666667,1009.0,0.002514867811509336
28,0.18333333333333332,1010.0,0.0025148671793563393
29,0.18333333333333332,1011.0,0.0025148666504430928
30,0.18333333333333332,1012.0,0.0025148671372323683
31,0.18333333333333332,1013.0,0.0025148679762860837
32,0.18333333333333332,1014.0,0.002514868695110861
33,0.18333333333333332,1015.0,0.0025148693044774184
34,0.18333333333333332,1016.0,0.002514870133068836
35,0.18333333333333332,1017.0,0.0025148702417803204
36,0.18333333333333332,1018.0,0.002514870167848793
37,0.18333333333333332,1019.0,0.002514870425986526
38,0.18333333333333332,1020.0,0.002514871022751164
39,0.18333333333333332,1021.0,0.002514871213424197
40,0.18333333333333332,1022.0,0.002514871305707933
41,0.18333333333333332,1023.0,0.0025148714021498986
42,0.18333333333333332,1024.0,0.002514871328015311
43,0.18333333333333332,1025.0,0.0025148712641229753
44,0.18333333333333332,1026.0,0.002514871237300209
45,0.18333333333333332,1027.0,0.002514871349251546
46,0.18333333333333332,1028.0,0.0025148713568898806
47,0.18333333333333332,1029.0,0.0025148712770113324
48,0.18333333333333332,1030.0,0.0025148714244902504
49,0.18333333333333332,1031.0,0.0025148715426182022
50,0.18333333333333332,1032.0,0.002514871636278726
51,0.18333333333333332,1033.0,0.0025148717096579176
52,0.18333333333333332,1034.0,0.0025148717659242426
53,0.18333333333333332,1035.0,0.0025148717599848824
54,0.18333333333333332,1036.0,0.002514871761755355
55,0.18333333333333332,1037.0,0.002514871791876372
56,0.18333333333333332,1038.0,0.0025148717983062285
57,0.18333333333333332,1039.0,0.002514871803008578
58,0.18333333333333332,1040.0,0.002514871806781338
59,0.18333333333333332,1041.0,0.002514871809781827
60,0.18333333333333332,1042.0,0.002514871812142827
61,0.18333333333333332,1043.0,0.0025148718139765824
62,0.18333333333333332,1044.0,0.002514871815377573
63,0.18333333333333332,1045.0,0.0025148718164256234
64,0.18333333333333332,1046.0,0.0025148718171875695
65,0.18333333333333332,1047.0,0.002514871818201536
66,0.18333333333333332,1048.0,0.002514871820610942
67,0.18333333333333332,1049.0,0.0025148718204820453
