,tc,a_50,k_50
0,0.03166666666666667,174.0,0.031053591921578638
1,0.03166666666666667,175.0,0.031053591928489
2,0.03166666666666667,176.0,0.031053591933904667
3,0.03166666666666667,177.0,0.031053591938146274
4,0.03166666666666667,178.0,0.03105359194146662
5,0.03166666666666667,179.0,0.031053591944064318
6,0.03166666666666667,180.0,0.03105359194609536
7,0.03166666666666667,181.0,0.031053591947682535
8,0.03166666666666667,182.0,0.03105359194892232
9,0.03166666666666667,183.0,0.031053591949890103
10,0.03166666666666667,184.0,0.031053591950645165
11,0.03166666666666667,185.0,0.031053591951233916
12,0.03166666666666667,186.0,0.03105359195169277
13,0.03166666666666667,187.0,0.031053591952050152
14,0.03166666666666667,188.0,0.031053591952328374
15,0.03166666666666667,189.0,0.031053591952544868
16,0.03166666666666667,190.0,0.03105359195271329
17,0.03166666666666667,191.0,0.031053591952844073
18,0.03166666666666667,192.0,0.03105359195294577
19,0.03166666666666667,193.0,0.031053591953024595
20,0.03166666666666667,194.0,0.03105359195308588
21,0.03166666666666667,195.0,0.031053591953133397
22,0.03166666666666667,196.0,0.031053591953170256
23,0.03166666666666667,197.0,0.03105359195319879
24,0.03166666666666667,198.0,0.031053591953220883
25,0.03166666666666667,199.0,0.03105359195323798
26,0.03166666666666667,200.0,0.031053591953251303
27,0.03166666666666667,201.0,0.031053591953261517
28,0.03166666666666667,202.0,0.03105359195326951
29,0.028333333333333332,190.0,0.031053591953274617
30,0.03,191.0,0.031053591953277837
31,0.03,192.0,0.031053591953279835
32,0.03,193.0,0.031053591953281057
33,0.03,194.0,0.031053591953281945
34,0.03,195.0,0.0310535919532825
35,0.03,196.0,0.031053591953282833
36,0.03,197.0,0.031053591953283055
37,0.03,198.0,0.031053591953283166
38,0.03,199.0,0.031053591953283277
39,0.03,200.0,0.031053591953283277
40,0.03,201.0,0.031053591953283277
41,0.03,202.0,0.031053591953283388
42,0.03,203.0,0.0310535919532835
43,0.03,204.0,0.0310535919532835
44,0.03,205.0,0.0310535919532835
45,0.03,206.0,0.0310535919532835
46,0.03,207.0,0.022607336204956807
47,0.03,208.0,0.022607336204956807
48,0.03,209.0,0.022607336204956807
49,0.03,210.0,0.022607336204956807
50,0.03,211.0,0.022607336204956807
51,0.03,212.0,0.022607336204956807
52,0.03,213.0,0.022607336204956807
53,0.03,214.0,0.022607336204956807
54,0.03,215.0,0.022607336204956807
55,0.03,216.0,0.022607336204956807
56,0.03166666666666667,217.0,0.022607336204956807
57,0.03166666666666667,218.0,0.022607336204956807
58,0.03166666666666667,219.0,0.022607336204956807
59,0.03333333333333333,220.0,0.022607336204956807
60,0.03333333333333333,221.0,0.022607336204956807
61,0.03333333333333333,222.0,0.022607336204956807
62,0.03333333333333333,223.0,0.022607336204956807
63,0.03333333333333333,224.0,0.022607336204956807
64,0.03333333333333333,225.0,0.022607336204956807
65,0.03333333333333333,226.0,0.022607336204956807
66,0.03333333333333333,227.0,0.022607336204956807
67,0.03333333333333333,228.0,0.022607336204956807
68,0.035,229.0,0.022607336204956807
69,0.035,230.0,0.022607336204956807
70,0.035,231.0,0.022607336204956807
71,0.035,232.0,0.022607336204956807
72,0.035,233.0,0.022607336204956807
73,0.03666666666666667,234.0,0.022607336204956807
74,0.03666666666666667,235.0,0.022607336204956807
75,0.03333333333333333,202.0,0.022607336204956807
76,0.03333333333333333,203.0,0.022607336204956807
77,0.03333333333333333,204.0,0.022607336204956807
78,0.03333333333333333,205.0,0.022607336204956807
79,0.035,206.0,0.022607336204956807
80,0.035,207.0,0.022607336204956807
81,0.035,208.0,0.022607336204956807
82,0.035,209.0,0.022607336204956807
83,0.035,210.0,0.022607336204956807
84,0.035,211.0,0.022607336204956807
85,0.035,212.0,0.022607336204956807
86,0.03666666666666667,213.0,0.022607336204956807
87,0.03666666666666667,214.0,0.022607336204956807
88,0.03666666666666667,215.0,0.022607336204956807
89,0.03666666666666667,216.0,0.022607336204956807
90,0.03666666666666667,217.0,0.022607336204956807
91,0.03666666666666667,218.0,0.022607336204956807
92,0.03666666666666667,219.0,0.022607336204956807
93,0.03666666666666667,220.0,0.022607336204956807
94,0.03,202.0,0.022607336204956807
95,0.03,203.0,0.022607336204956807
96,0.03,204.0,0.022607336204956807
97,0.03,205.0,0.022607336204956807
98,0.03,206.0,0.022607336204956807
99,0.03166666666666667,207.0,0.022607336204956807
100,0.03166666666666667,208.0,0.022607336204956807
101,0.03166666666666667,209.0,0.022607336204956807
102,0.03166666666666667,210.0,0.022607336204956807
103,0.03166666666666667,211.0,0.022607336204956807
104,0.03166666666666667,212.0,0.022607336204956807
105,0.03166666666666667,213.0,0.020115478147608723
106,0.03166666666666667,214.0,0.02011547637979061
107,0.03166666666666667,215.0,0.020115474827735014
108,0.03333333333333333,216.0,0.02011547346515874
109,0.03333333333333333,217.0,0.022607336204956807
110,0.03333333333333333,218.0,0.022607336204956807
111,0.03333333333333333,219.0,0.022607336204956807
112,0.03333333333333333,220.0,0.022607336204956807
113,0.03333333333333333,221.0,0.022607336204956807
114,0.03333333333333333,222.0,0.022607336204956807
115,0.03333333333333333,223.0,0.022607336204956807
116,0.03333333333333333,224.0,0.022607336204956807
117,0.035,225.0,0.022607336204956807
118,0.035,226.0,0.022607336204956807
119,0.035,227.0,0.022607336204956807
120,0.03666666666666667,228.0,0.022607336204956807
121,0.03666666666666667,229.0,0.022607336204956807
122,0.03666666666666667,230.0,0.022607336204956807
123,0.03666666666666667,231.0,0.022607336204956918
124,0.03666666666666667,232.0,0.022607336204956918
125,0.03666666666666667,233.0,0.022607336204956918
126,0.03666666666666667,234.0,0.02260733620495703
127,0.03666666666666667,235.0,0.02260733620495703
128,0.03833333333333333,236.0,0.02260733620495703
129,0.03833333333333333,237.0,0.02260733620495703
130,0.03833333333333333,238.0,0.020115464239009784
131,0.03833333333333333,239.0,0.02011546417147969
132,0.03833333333333333,240.0,0.02011546411224374
133,0.03833333333333333,241.0,0.020115464060285193
134,0.03833333333333333,242.0,0.020115464014711315
135,0.03833333333333333,243.0,0.020115463974739067
136,0.03833333333333333,244.0,0.02011546393968089
137,0.03833333333333333,245.0,0.020115463908933706
138,0.03833333333333333,246.0,0.020115463881968387
139,0.03833333333333333,247.0,0.020115463858320415
140,0.04,248.0,0.020115463816529067
141,0.04,249.0,0.02011546380090079
142,0.04,250.0,0.020115463803450195
143,0.04,251.0,0.02011546378946716
144,0.03666666666666667,252.0,0.02011546377720641
145,0.03666666666666667,253.0,0.0201154637664559
146,0.03666666666666667,254.0,0.020115463757030105
147,0.03666666666666667,255.0,0.02011546374876605
148,0.03666666666666667,256.0,0.020115463741520734
149,0.03666666666666667,257.0,0.020115463735168704
150,0.03666666666666667,258.0,0.020115463729600158
151,0.03666666666666667,259.0,0.020115463724718508
152,0.03666666666666667,260.0,0.020115463720439153
153,0.03666666666666667,261.0,0.02011546371668793
154,0.03666666666666667,262.0,0.020115463713399784
155,0.03666666666666667,263.0,0.020115463710517534
156,0.03833333333333333,264.0,0.02011546370799122
157,0.03833333333333333,265.0,0.020115463705776992
158,0.03833333333333333,266.0,0.020115463703836323
159,0.03833333333333333,267.0,0.02011546370213535
160,0.03833333333333333,268.0,0.020115463700644653
161,0.03833333333333333,269.0,0.020115463699338365
162,0.03833333333333333,270.0,0.020115463698193392
163,0.04,271.0,0.020115463696130043
164,0.041666666666666664,272.0,0.02011546369538042
165,0.041666666666666664,273.0,0.020115463694723834
