,tc,a_50,k_50
0,0.17833333333333334,941.0,0.003945397466153522
1,0.17833333333333334,942.0,0.003945397466153411
2,0.17833333333333334,943.0,0.003945397466153411
3,0.17833333333333334,944.0,0.003945397466153411
4,0.17833333333333334,945.0,0.003945397466153411
5,0.17833333333333334,946.0,0.003945397466153411
6,0.17833333333333334,947.0,0.003945397466153522
7,0.17833333333333334,948.0,0.003945397466153411
8,0.17833333333333334,949.0,0.003945397466153411
9,0.18,950.0,0.003945397466153522
10,0.18,951.0,0.003945397466153411
11,0.18,952.0,0.003945397466153522
12,0.18,953.0,0.003945397466153522
13,0.18,954.0,0.003945397466153411
14,0.18,955.0,0.003945397466153411
15,0.18,956.0,0.003945397466153411
16,0.18,957.0,0.003945397466153411
17,0.18,958.0,0.003945397466153411
18,0.18,959.0,0.003945397466153522
19,0.18,960.0,0.003945397466153411
20,0.18,961.0,0.003945397466153411
21,0.18,962.0,0.003945397466153411
22,0.18,963.0,0.003945397466153411
23,0.18,964.0,0.0039453974661533
24,0.18,965.0,0.003945397466153411
25,0.18166666666666667,966.0,0.0039453974661533
26,0.18166666666666667,967.0,0.0039453974661533
27,0.18333333333333332,968.0,0.0039453974661533
28,0.18333333333333332,969.0,0.0039453974661533
29,0.18333333333333332,970.0,0.0039453974661533
30,0.18333333333333332,971.0,0.003945397466153411
31,0.18333333333333332,972.0,0.0039453974661533
32,0.18333333333333332,973.0,0.0039453974661533
33,0.18333333333333332,974.0,0.003945397466153411
34,0.18333333333333332,975.0,0.0039453974661533
35,0.18333333333333332,976.0,0.0039453974661533
36,0.18333333333333332,977.0,0.003945397466153411
37,0.185,978.0,0.0039453974661533
38,0.185,979.0,0.0039453974661533
39,0.185,980.0,0.0039453974661533
40,0.185,981.0,0.0039453974661533
41,0.185,982.0,0.0039453974661533
42,0.185,983.0,0.003945397466153411
43,0.185,984.0,0.0039453974661533
44,0.185,985.0,0.0039453974661533
45,0.185,986.0,0.003945397466153411
46,0.185,987.0,0.0039453974661533
47,0.185,988.0,0.0039453974661533
48,0.185,989.0,0.003945397466153411
49,0.185,990.0,0.0039453974661533
50,0.185,991.0,0.0039453974661533
51,0.185,992.0,0.0039453974661533
52,0.185,993.0,0.0039453974661533
53,0.185,994.0,0.0039453974661533
54,0.185,995.0,0.003945397466153411
55,0.185,996.0,0.0039453974661533
56,0.185,997.0,0.0039453974661533
57,0.185,998.0,0.003945397466153411
58,0.185,999.0,0.0039453974661533
59,0.185,1000.0,0.0039453974661533
60,0.185,1001.0,0.003945397466153411
61,0.185,1002.0,0.0039453974661533
62,0.185,1003.0,0.0039453974661533
63,0.185,1004.0,0.0039453974661533
64,0.185,1005.0,0.0039453974661533
65,0.185,1006.0,0.0039453974661533
66,0.185,1007.0,0.0039453974661533
67,0.185,1008.0,0.0039453974661533
68,0.185,1009.0,0.0039453974661533
69,0.18666666666666668,1010.0,0.003945397466153411
70,0.18666666666666668,1011.0,0.0039453974661533
71,0.18666666666666668,1012.0,0.0039453974661533
72,0.18666666666666668,1013.0,0.0039453974661533
73,0.18666666666666668,1014.0,0.0039453974661533
74,0.18666666666666668,1015.0,0.0039453974661533
75,0.18666666666666668,1016.0,0.0039453974661533
76,0.18833333333333332,1017.0,0.0039453974661533
77,0.18833333333333332,1018.0,0.0039453974661533
78,0.18833333333333332,1019.0,0.0039453974661533
79,0.18833333333333332,1020.0,0.0039453974661533
80,0.18833333333333332,1021.0,0.0039453974661533
81,0.18833333333333332,1022.0,0.0039453974661533
82,0.18833333333333332,1023.0,0.0039453974661533
83,0.18833333333333332,1024.0,0.0039453974661533
84,0.18833333333333332,1025.0,0.0039453974661533
85,0.18833333333333332,1026.0,0.0039453974661533
86,0.18833333333333332,1027.0,0.0039453974661533
87,0.18833333333333332,1028.0,0.0039453974661533
88,0.18833333333333332,1029.0,0.0039453974661533
89,0.18833333333333332,1030.0,0.003945397466153189
90,0.18833333333333332,1031.0,0.0039453974661533
91,0.18833333333333332,1032.0,0.003945397466153189
92,0.18833333333333332,1033.0,0.003945397466153189
93,0.18833333333333332,1034.0,0.0039453974661533
94,0.18833333333333332,1035.0,0.003945397466153189
95,0.18833333333333332,1036.0,0.003945397466153189
96,0.18833333333333332,1037.0,0.003945397466153189
97,0.18833333333333332,1038.0,0.0039453974661533
98,0.18833333333333332,1039.0,0.0039453974661533
99,0.19,1040.0,0.0039453974661533
100,0.19,1041.0,0.0039453974661533
101,0.19,1042.0,0.003945397466153189
102,0.19,1043.0,0.003945397466153189
103,0.19166666666666668,1044.0,0.003945397466153189
104,0.19333333333333333,1045.0,0.003945397466153189
105,0.195,1046.0,0.0039453974661533
106,0.195,1047.0,0.0039453974661533
107,0.195,1048.0,0.003945397466153189
108,0.19666666666666666,1049.0,0.003945397466153189
109,0.19666666666666666,1050.0,0.003945397466153189
110,0.19833333333333333,1051.0,0.003945397466153189
111,0.19833333333333333,1052.0,0.003945397466153189
112,0.19833333333333333,1053.0,0.003945397466153189
113,0.19833333333333333,1054.0,0.003945397466153189
114,0.19833333333333333,1055.0,0.003945397466153189
115,0.19833333333333333,1056.0,0.003945397466153189
116,0.19833333333333333,1057.0,0.003945397466153189
117,0.19833333333333333,1058.0,0.003945397466153189
118,0.2,1059.0,0.003945397466153189
119,0.2,1060.0,0.003945397466153189
120,0.2,1061.0,0.003945397466153189
121,0.2,1062.0,0.003945397466153189
122,0.2,1063.0,0.003945397466153189
123,0.2,1064.0,0.003945397466153189
124,0.2,1065.0,0.003945397466153189
125,0.20166666666666666,1066.0,0.003945397466153189
126,0.20166666666666666,1067.0,0.003945397466153189
127,0.20166666666666666,1068.0,0.003945397466153189
128,0.20166666666666666,1069.0,0.003945397466153189
129,0.20166666666666666,1070.0,0.0039453974661533
130,0.20333333333333334,1071.0,0.003945397466153189
131,0.20333333333333334,1072.0,0.003945397466153189
132,0.20333333333333334,1073.0,0.003945397466153189
133,0.20333333333333334,1074.0,0.003945397466153189
134,0.20333333333333334,1075.0,0.003945397466153189
135,0.20333333333333334,1076.0,0.003945397466153189
136,0.20333333333333334,1077.0,0.003945397466153189
137,0.20333333333333334,1078.0,0.003945397466153189
138,0.205,1079.0,0.003945397466153189
139,0.20666666666666667,1080.0,0.003945397466153189
140,0.20666666666666667,1081.0,0.003945397466153189
141,0.20666666666666667,1082.0,0.0039453974661533
142,0.20666666666666667,1083.0,0.003945397466153189
143,0.20666666666666667,1084.0,0.003945397466153189
144,0.20666666666666667,1085.0,0.003945397466153189
145,0.20666666666666667,1086.0,0.003945397466153189
146,0.20666666666666667,1087.0,0.003945397466153189
147,0.20666666666666667,1088.0,0.0039453974661533
148,0.20666666666666667,1089.0,0.003945397466153189
149,0.20666666666666667,1090.0,0.003945397466153189
150,0.20666666666666667,1091.0,0.003945397466153189
151,0.20666666666666667,1092.0,0.003945397466153189
152,0.20666666666666667,1093.0,0.003945397466153189
153,0.20666666666666667,1094.0,0.0039453974661533
154,0.20666666666666667,1095.0,0.0039453974661533
155,0.20666666666666667,1096.0,0.0039453974661533
156,0.20666666666666667,1097.0,0.0039453974661533
157,0.20666666666666667,1098.0,0.0039453974661533
158,0.20666666666666667,1099.0,0.0039453974661533
159,0.20666666666666667,1100.0,0.0039453974661533
160,0.20666666666666667,1101.0,0.003945397466153411
161,0.20666666666666667,1102.0,0.0039453974661533
162,0.20666666666666667,1103.0,0.0039453974661533
163,0.20666666666666667,1104.0,0.003945397466153411
164,0.20833333333333334,1105.0,0.0039453974661533
165,0.20833333333333334,1106.0,0.003945397466153411
166,0.20833333333333334,1107.0,0.003945397466153411
167,0.20833333333333334,1108.0,0.003945397466153411
168,0.20833333333333334,1109.0,0.003945397466153411
169,0.20833333333333334,1110.0,0.003945397466153411
170,0.20833333333333334,1111.0,0.0039453974661533
171,0.20833333333333334,1112.0,0.003945397466153411
172,0.20833333333333334,1113.0,0.003945397466153411
173,0.21,1114.0,0.003945397466153411
174,0.21,1115.0,0.003945397466153411
175,0.21,1116.0,0.003945397466153411
176,0.21,1117.0,0.0039453974661533
177,0.21166666666666667,1118.0,0.003945397466153411
178,0.21166666666666667,1119.0,0.003945397466153411
179,0.21166666666666667,1120.0,0.003945397466153411
180,0.21166666666666667,1121.0,0.003945397466153411
181,0.21166666666666667,1122.0,0.003945397466153411
182,0.21166666666666667,1123.0,0.0039453974661533
183,0.21166666666666667,1124.0,0.003945397466153411
184,0.21166666666666667,1125.0,0.003945397466153411
185,0.21166666666666667,1126.0,0.003945397466153411
186,0.21166666666666667,1127.0,0.003945397466153411
187,0.21166666666666667,1128.0,0.003945397466153411
188,0.21166666666666667,1129.0,0.003945397466153411
189,0.21333333333333335,1130.0,0.003945397466153411
190,0.21333333333333335,1131.0,0.003945397466153411
191,0.21333333333333335,1132.0,0.003945397466153411
192,0.21333333333333335,1133.0,0.003945397466153411
193,0.21333333333333335,1134.0,0.003945397466153411
194,0.21333333333333335,1135.0,0.003945397466153411
195,0.21333333333333335,1136.0,0.003945397466153411
196,0.21333333333333335,1137.0,0.003945397466153411
197,0.21333333333333335,1138.0,0.003945397466153522
198,0.21333333333333335,1139.0,0.003945397466153522
199,0.21333333333333335,1140.0,0.003945397466153411
200,0.215,1141.0,0.003945397466153411
201,0.215,1142.0,0.003945397466153411
202,0.215,1143.0,0.003945397466153411
203,0.215,1144.0,0.003945397466153522
204,0.215,1145.0,0.003945397466153411
205,0.215,1146.0,0.003945397466153522
206,0.215,1147.0,0.003945397466153522
207,0.21833333333333332,1148.0,0.003945397466153411
208,0.21833333333333332,1149.0,0.003945397466153522
209,0.21833333333333332,1150.0,0.003945397466153522
210,0.21833333333333332,1151.0,0.003945397466153522
211,0.22,1152.0,0.003945397466153633
212,0.22,1153.0,0.003945397466153633
213,0.22,1154.0,0.003945397466153522
214,0.22,1155.0,0.003945397466153522
215,0.22,1156.0,0.003945397466153633
216,0.22,1157.0,0.003945397466153633
217,0.22,1158.0,0.003945397466153633
218,0.22,1159.0,0.003945397466153633
