,tc,a_50,k_50
0,0.24666666666666667,1388.0,0.01221808839998928
1,0.24666666666666667,1389.0,0.01221808839998928
2,0.24666666666666667,1390.0,0.01221808839998928
3,0.24666666666666667,1391.0,0.01221808839998928
4,0.24666666666666667,1392.0,0.01221808839998928
5,0.24666666666666667,1393.0,0.012218088399989169
6,0.24666666666666667,1394.0,0.012218088399989169
7,0.24666666666666667,1395.0,0.01221808839998928
8,0.24666666666666667,1396.0,0.01221808839998928
9,0.24666666666666667,1397.0,0.01221808839998928
10,0.24666666666666667,1398.0,0.01221808839998928
11,0.24666666666666667,1399.0,0.01221808839998928
12,0.24666666666666667,1400.0,0.012218088399989169
13,0.24666666666666667,1401.0,0.012218088399989169
14,0.24666666666666667,1402.0,0.012218088399989169
15,0.24666666666666667,1403.0,0.012218088399989169
16,0.24833333333333332,1404.0,0.012218088399989169
17,0.24833333333333332,1405.0,0.01221808839998928
18,0.24833333333333332,1406.0,0.012218088399989169
19,0.24833333333333332,1407.0,0.012218088399989169
20,0.24833333333333332,1408.0,0.012218088399989169
21,0.24833333333333332,1409.0,0.012218088399989169
22,0.24833333333333332,1410.0,0.012218088399989169
23,0.24833333333333332,1411.0,0.012218088399989169
24,0.24833333333333332,1412.0,0.012218088399989169
25,0.24833333333333332,1413.0,0.012218088399989169
26,0.24833333333333332,1414.0,0.012218088399989169
27,0.24833333333333332,1415.0,0.012218088399989169
28,0.24833333333333332,1416.0,0.012218088399989169
29,0.24833333333333332,1417.0,0.012218088399989169
30,0.25,1418.0,0.012218088399989169
31,0.25,1419.0,0.012218088399989169
32,0.25,1420.0,0.012218088399989169
33,0.25,1421.0,0.012218088399989169
34,0.25,1422.0,0.01221808839998928
35,0.25,1423.0,0.012218088399989169
36,0.25,1424.0,0.012218088399989169
37,0.25,1425.0,0.012218088399989169
38,0.25,1426.0,0.012218088399989169
39,0.25,1427.0,0.01221808839998928
40,0.25,1428.0,0.012218088399989169
41,0.25,1429.0,0.01221808839998928
42,0.25,1430.0,0.012218088399989169
43,0.25,1431.0,0.012218088399989169
44,0.25166666666666665,1432.0,0.01221808839998928
45,0.25166666666666665,1433.0,0.012218088399989169
46,0.25166666666666665,1434.0,0.012218088399989169
47,0.25166666666666665,1435.0,0.012218088399989169
48,0.25166666666666665,1436.0,0.012218088399989169
49,0.25166666666666665,1437.0,0.012218088399989169
50,0.25166666666666665,1438.0,0.012218088399989169
51,0.25166666666666665,1439.0,0.012218088399989169
52,0.25166666666666665,1440.0,0.012218088399989169
53,0.25166666666666665,1441.0,0.012218088399989169
54,0.25166666666666665,1442.0,0.01221808839998928
55,0.25333333333333335,1443.0,0.01221808839998928
56,0.255,1444.0,0.01221808839998928
57,0.255,1445.0,0.01221808839998928
58,0.255,1446.0,0.01221808839998928
59,0.255,1447.0,0.01221808839998928
60,0.255,1448.0,0.01221808839998928
61,0.255,1449.0,0.01221808839998928
62,0.255,1450.0,0.01221808839998928
63,0.255,1451.0,0.01221808839998928
64,0.255,1452.0,0.01221808839998928
65,0.255,1453.0,0.01221808839998928
66,0.25666666666666665,1454.0,0.01221808839998939
67,0.25666666666666665,1455.0,0.01221808839998939
68,0.25666666666666665,1456.0,0.01221808839998939
69,0.25666666666666665,1457.0,0.01221808839998939
70,0.25666666666666665,1458.0,0.01221808839998939
71,0.25666666666666665,1459.0,0.01221808839998939
72,0.25833333333333336,1460.0,0.01221808839998939
73,0.25833333333333336,1461.0,0.01221808839998939
74,0.25833333333333336,1462.0,0.01221808839998928
75,0.26,1463.0,0.01221808839998939
76,0.26,1464.0,0.01221808839998939
77,0.26,1465.0,0.01221808839998939
78,0.26,1466.0,0.01221808839998939
79,0.26,1467.0,0.01221808839998939
80,0.26,1468.0,0.01221808839998939
81,0.26,1469.0,0.01221808839998939
82,0.26,1470.0,0.01221808839998939
83,0.26,1471.0,0.01221808839998939
84,0.26,1472.0,0.01221808839998939
85,0.26,1473.0,0.01221808839998939
86,0.26,1474.0,0.01221808839998939
87,0.26,1475.0,0.01221808839998939
88,0.26,1476.0,0.01221808839998939
89,0.26,1477.0,0.01221808839998939
90,0.26,1478.0,0.01221808839998939
91,0.26,1479.0,0.01221808839998939
92,0.26,1480.0,0.01221808839998939
93,0.26166666666666666,1481.0,0.01221808839998939
94,0.26166666666666666,1482.0,0.01221808839998928
95,0.26166666666666666,1483.0,0.01221808839998939
96,0.26166666666666666,1484.0,0.012218088399989502
97,0.26166666666666666,1485.0,0.01221808839998939
98,0.26166666666666666,1486.0,0.01221808839998928
99,0.26166666666666666,1487.0,0.01221808839998939
100,0.26166666666666666,1488.0,0.01221808839998939
101,0.26166666666666666,1489.0,0.01221808839998939
102,0.26166666666666666,1490.0,0.01221808839998928
103,0.26166666666666666,1491.0,0.01221808839998939
104,0.26166666666666666,1492.0,0.01221808839998939
105,0.26166666666666666,1493.0,0.01221808839998939
106,0.26166666666666666,1494.0,0.01221808839998939
107,0.26166666666666666,1495.0,0.01221808839998939
108,0.26166666666666666,1496.0,0.01221808839998939
109,0.26166666666666666,1497.0,0.01221808839998939
110,0.26166666666666666,1498.0,0.01221808839998939
111,0.26166666666666666,1499.0,0.01221808839998939
112,0.26166666666666666,1500.0,0.01221808839998939
113,0.26166666666666666,1501.0,0.01221808839998939
114,0.26166666666666666,1502.0,0.01221808839998939
115,0.26166666666666666,1503.0,0.01221808839998939
116,0.26166666666666666,1504.0,0.01221808839998939
117,0.26166666666666666,1505.0,0.01221808839998939
118,0.26166666666666666,1506.0,0.01221808839998939
119,0.26166666666666666,1507.0,0.01221808839998939
120,0.2633333333333333,1508.0,0.01221808839998939
121,0.265,1509.0,0.01221808839998939
122,0.265,1510.0,0.01221808839998939
123,0.265,1511.0,0.01221808839998939
124,0.265,1512.0,0.01221808839998939
125,0.265,1513.0,0.01221808839998939
126,0.265,1514.0,0.01221808839998939
127,0.265,1515.0,0.01221808839998939
128,0.265,1516.0,0.01221808839998939
129,0.265,1517.0,0.01221808839998939
130,0.265,1518.0,0.01221808839998939
131,0.265,1519.0,0.01221808839998939
132,0.265,1520.0,0.01221808839998939
133,0.265,1521.0,0.01221808839998939
134,0.265,1522.0,0.01221808839998939
