,tc,a_50,k_50
0,0.011666666666666667,64.0,0.0773692138085822
1,0.011666666666666667,65.0,0.07736921380858164
2,0.011666666666666667,66.0,0.07736921380858153
3,0.011666666666666667,67.0,0.07736921380858153
4,0.011666666666666667,68.0,0.09188849924408737
5,0.011666666666666667,69.0,0.09188848720967835
6,0.011666666666666667,70.0,0.0918885042407781
7,0.011666666666666667,71.0,0.09188854123348433
8,0.011666666666666667,72.0,0.09188859189761223
9,0.008333333333333333,67.0,0.07736921380858153
10,0.008333333333333333,68.0,0.07736921380858153
11,0.008333333333333333,65.0,0.09192302997409907
12,0.008333333333333333,66.0,0.09192302997409907
13,0.008333333333333333,67.0,0.09192302997409907
14,0.008333333333333333,68.0,0.09192302997409918
15,0.008333333333333333,69.0,0.09192302997409918
16,0.01,70.0,0.08733404444121162
17,0.01,71.0,0.07736921380858153
18,0.011666666666666667,72.0,0.07736921380858153
19,0.011666666666666667,73.0,0.07736921380858153
20,0.011666666666666667,74.0,0.07736921380858153
21,0.011666666666666667,75.0,0.07736921380858153
22,0.013333333333333334,76.0,0.07736921380858153
23,0.013333333333333334,77.0,0.07736921380858153
24,0.011666666666666667,73.0,0.07555314119705481
25,0.011666666666666667,74.0,0.0753996060226666
26,0.011666666666666667,75.0,0.07525488331597208
27,0.011666666666666667,76.0,0.07511645145551238
28,0.011666666666666667,77.0,0.07498257417441256
29,0.011666666666666667,78.0,0.07485205877434675
30,0.011666666666666667,79.0,0.07472408725877455
31,0.011666666666666667,80.0,0.07459809905957226
32,0.011666666666666667,81.0,0.07447370997498826
33,0.01,75.0,0.07435065635214566
34,0.01,76.0,0.07422875677457985
35,0.01,77.0,0.07410788583542594
36,0.01,78.0,0.0739879562247795
37,0.01,79.0,0.07386890651952793
38,0.01,80.0,0.07375069287441138
39,0.011666666666666667,81.0,0.07363328337620523
40,0.011666666666666667,82.0,0.07351665421241338
41,0.011666666666666667,83.0,0.07340078707424091
42,0.011666666666666667,84.0,0.07328566739793407
43,0.011666666666666667,85.0,0.07317128317484534
44,0.011666666666666667,86.0,0.07305762414686068
45,0.011666666666666667,50.0,0.07294468126268172
46,0.011666666666666667,51.0,0.07283244631052066
47,0.011666666666666667,52.0,0.07272091167000128
48,0.011666666666666667,53.0,0.07261007014455445
49,0.011666666666666667,54.0,0.07249991484812801
50,0.011666666666666667,55.0,0.07736921380858153
51,0.008333333333333333,53.0,0.09192302997409985
52,0.01,54.0,0.09192302997409985
53,0.01,55.0,0.09192302997409985
54,0.011666666666666667,56.0,0.09192302997409985
55,0.011666666666666667,47.0,0.09192302997409996
56,0.011666666666666667,48.0,0.09192302997409996
57,0.011666666666666667,49.0,0.09192302997409996
58,0.01,50.0,0.09192302997409996
59,0.01,51.0,0.09192302997409996
60,0.01,52.0,0.09192302997409996
61,0.01,53.0,0.09192302997409996
62,0.01,54.0,0.09192302997409996
63,0.01,55.0,0.09192302997409996
64,0.01,56.0,0.09192302997409996
65,0.01,57.0,0.09192302997409996
66,0.01,58.0,0.09192302997409996
67,0.01,57.0,0.09192302997409996
68,0.01,58.0,0.07736921380858153
69,0.01,59.0,0.07736921380858153
70,0.011666666666666667,60.0,0.07736921380858153
71,0.011666666666666667,61.0,0.07736921380858153
72,0.011666666666666667,62.0,0.07736921380858153
73,0.011666666666666667,63.0,0.07736921380858153
74,0.013333333333333334,64.0,0.07736921380858153
75,0.013333333333333334,65.0,0.07736921380858153
76,0.015,66.0,0.07467867635075098
77,0.013333333333333334,67.0,0.07467867635075098
78,0.013333333333333334,68.0,0.07467867635075098
79,0.013333333333333334,69.0,0.07467867635075098
80,0.013333333333333334,70.0,0.07467867635075098
81,0.013333333333333334,71.0,0.07467867635075098
82,0.013333333333333334,72.0,0.07467867635075098
83,0.013333333333333334,73.0,0.07467867635075098
84,0.013333333333333334,74.0,0.07467867635075098
85,0.013333333333333334,75.0,0.07467867635075098
86,0.01,63.0,0.07467867635075098
87,0.01,64.0,0.07467867635075098
88,0.011666666666666667,65.0,0.07467867635075098
89,0.011666666666666667,57.0,0.07467867635075098
90,0.011666666666666667,58.0,0.07467867635075098
91,0.011666666666666667,59.0,0.07467867635075098
92,0.013333333333333334,60.0,0.07467867635075098
93,0.013333333333333334,61.0,0.07467867635075098
94,0.013333333333333334,62.0,0.07467867635075098
95,0.013333333333333334,63.0,0.07467867635075098
96,0.015,64.0,0.07467867635075098
97,0.015,65.0,0.07467867635075098
98,0.015,66.0,0.07467867635075098
99,0.015,67.0,0.07467867635075098
100,0.013333333333333334,68.0,0.08414144275230473
101,0.013333333333333334,69.0,0.08414144275230473
102,0.013333333333333334,70.0,0.08414144275230484
103,0.013333333333333334,71.0,0.08414144275230484
104,0.015,72.0,0.07156011720237332
105,0.015,73.0,0.041126783420994295
106,0.016666666666666666,74.0,0.041126783420994295
107,0.016666666666666666,75.0,0.041126783420994295
108,0.016666666666666666,76.0,0.041126783420994295
109,0.016666666666666666,77.0,0.03423903355201474
110,0.016666666666666666,78.0,0.03423903355201474
111,0.016666666666666666,79.0,0.03423903355201474
112,0.016666666666666666,80.0,0.03423903355201474
113,0.016666666666666666,81.0,0.03423903355201474
114,0.016666666666666666,82.0,0.03423903355201474
115,0.015,83.0,0.03423903355201474
116,0.015,84.0,0.03423903355201474
117,0.015,85.0,0.03423903355201474
118,0.015,86.0,0.03423903355201474
119,0.015,87.0,0.03423903355201474
120,0.015,88.0,0.03423903355201485
121,0.015,89.0,0.03423903355201474
122,0.015,90.0,0.03423903355201474
123,0.015,91.0,0.03423903355201474
124,0.015,92.0,0.03423903355201474
125,0.015,93.0,0.03423903355201474
126,0.015,94.0,0.03423903355201474
127,0.015,95.0,0.03423903355201474
128,0.016666666666666666,96.0,0.03423903355201474
129,0.016666666666666666,62.0,0.03423903355201474
130,0.016666666666666666,63.0,0.03423903355201474
131,0.016666666666666666,64.0,0.03423903355201474
132,0.016666666666666666,65.0,0.03423903355201485
133,0.016666666666666666,66.0,0.03423903355201474
134,0.016666666666666666,67.0,0.03423903355201474
135,0.018333333333333333,68.0,0.03423903355201474
136,0.018333333333333333,69.0,0.03423903355201474
137,0.018333333333333333,70.0,0.03423903355201485
138,0.018333333333333333,71.0,0.03423903355201474
139,0.018333333333333333,72.0,0.03423903355201474
140,0.018333333333333333,73.0,0.03423903355201474
141,0.018333333333333333,74.0,0.03423903355201485
142,0.02,75.0,0.03423903355201485
143,0.02,76.0,0.03423903355201485
144,0.02,77.0,0.03423903355201485
145,0.02,78.0,0.03423903355201485
146,0.02,79.0,0.03423903355201485
147,0.02,80.0,0.03423903355201485
148,0.02,81.0,0.03423903355201485
149,0.02,82.0,0.03423903355201485
150,0.02,83.0,0.03423903355201485
151,0.021666666666666667,84.0,0.03423903355201474
152,0.021666666666666667,85.0,0.03423903355201474
153,0.021666666666666667,86.0,0.03423903355201474
154,0.021666666666666667,87.0,0.03423903355201485
155,0.021666666666666667,88.0,0.03423903355201474
156,0.021666666666666667,89.0,0.03423903355201474
157,0.021666666666666667,90.0,0.03423903355201474
158,0.021666666666666667,91.0,0.03423903355201474
159,0.023333333333333334,92.0,0.03423903355201474
160,0.023333333333333334,93.0,0.03423903355201485
161,0.023333333333333334,94.0,0.03423903355201474
162,0.023333333333333334,95.0,0.03423903355201474
163,0.023333333333333334,76.0,0.03423903355201474
164,0.023333333333333334,77.0,0.03423903355201474
165,0.023333333333333334,78.0,0.03423903355201474
166,0.023333333333333334,79.0,0.03423903355201474
